url,title,breadcrumbs,tags,img_url,description,additional_img_urls,local_img_url,local_additional_img_urls
https://www.adl.org/resources/hate-symbol/national-socialist-movement,National Socialist Movement,"['Hate on Display', 'National Socialist Movement']",['Hate Group Symbols/Logos'],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/national-socialist-movement-1.jpg.webp,"['Group Status: Active', 'The National Socialist Movement (NSM) is a longstanding neo-Nazi group currently headquartered in Kissimmee, Florida. Following the collapse of the rival neo-Nazi National Alliance in the early 2000s, the NSM by default became the largest neo-Nazi group in the United States, though it only has a few hundred active members and has suffered a decline in membership and activity due to the rise of the alt right segment of the white supremacist movement, which has robbed it of potential recruits.', 'The NSM logo consists of a shield divided into four sections. Two sections have elements of the American flag, while the other two sections are red and black, the colors of the Nazi flag. In the center is a swastika, over which are the letters NSM. A slightly different version of this symbol also makes up the flag of the NSM.\xa0 In 2017-2018, the NSM tried out other logo designs before returning to the swastika-centric one.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/2022-05/national-socialist-movement-2.jpeg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/2022-05/national-socialist-movement-3.jpeg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/2022-05/national-socialist-movement-4.jpeg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/2022-05/national-socialist-movement-5.jpeg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/2022-05/national-socialist-movement-6a.jpeg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/2022-05/national-socialist-movement-7a.jpeg.webp']",National_Socialist_Movement_1.webp,"['National_Socialist_Movement_2.webp', 'National_Socialist_Movement_3.webp', 'National_Socialist_Movement_4.webp', 'National_Socialist_Movement_5.webp', 'National_Socialist_Movement_6.webp', 'National_Socialist_Movement_7.webp']"
https://www.adl.org/resources/hate-symbol/nazi-eagle,Nazi Eagle,"['Hate on Display', 'Nazi Eagle']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/nazi-eagle-1.jpg.webp,"['The Nazi Eagle is a symbol developed originally by the Nazi Party in Germany in the 1920s (also becoming a symbol of the German government after the Nazis took power), based loosely on traditional German coats of arms. Following World War II, the symbol was appropriated by neo-Nazis and other white supremacists worldwide, with many variations. The symbol originally featured an eagle clutching a swastika, but many variations replace the swastika with some other hate symbol, such as SS bolts or a Celtic Cross. Occasionally, extremists will leave the circle blank where the swastika normally would appear; this seems to be more common in countries where the swastika is prohibited.', 'It should be noted that eagles are a common symbol among nations worldwide, including the United States, and not every image of an eagle is derivative of the Nazi eagle. It is not uncommon, for example, for some Americans to mistake the Blue Eagle logo of the Roosevelt-era National Recovery Administration for a Nazi-derived symbol.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-eagle-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-eagle-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-eagle-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-eagle-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-eagle-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-eagle-7.jpg.webp']",Nazi_Eagle_1.webp,"['Nazi_Eagle_2.webp', 'Nazi_Eagle_3.webp', 'Nazi_Eagle_4.webp', 'Nazi_Eagle_5.webp', 'Nazi_Eagle_6.webp', 'Nazi_Eagle_7.webp']"
https://www.adl.org/resources/hate-symbol/nazi-low-riders,Nazi Low Riders,"['Hate on Display', 'Nazi Low Riders']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/nazi-low-rider-1.jpg.webp,"['The Nazi Low Riders are a California-based prison and street gang with origins dating back to the 1970s and a long history of violence and criminal activity. Though members may use a variety of different tattoos and symbols, one of the most common is simply their name, or the initials NLR, often displayed in an Old English-style script. Such tattoos frequently appear on necks and abdomens.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-low-rider-2a.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-low-rider-3a.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-low-rider-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-low-rider-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-low-rider-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-low-rider-7.jpg.webp']",Nazi_Low_Riders_1.webp,"['Nazi_Low_Riders_2.webp', 'Nazi_Low_Riders_3.webp', 'Nazi_Low_Riders_4.webp', 'Nazi_Low_Riders_5.webp', 'Nazi_Low_Riders_6.webp', 'Nazi_Low_Riders_7.webp']"
https://www.adl.org/resources/hate-symbol/nazi-party-flag,Nazi Party Flag,"['Hate on Display', 'Nazi Party Flag']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/nazi-party-flag-1.jpg.webp,"['The flag of Nazi Germany has become one of the most potent hate symbols worldwide. It consists of a black swastika in a white circle over a red background (the colors are the same as the Imperial German flag). Originally developed as the flag of the Nazi Party in 1920, it also became the flag of Germany itself after the Nazis took power in 1933. Various elements of the Nazi government and Nazi Party developed many variations and forms of the basic Nazi flag.', 'Since World War II, white supremacists, especially neo-Nazis, have adopted the Nazi flag and its variants for their own. In countries where the Nazi flag is specifically prohibited, such as Germany, neo-Nazi and other right-wing extremist groups often try to get around the ban by substituting some other symbol for the swastika. Such variations often occur even in places like the United States, where the original Nazi flag is legal.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-party-flag-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-party-flag-3a.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-party-flag-4a.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-party-flag-5a.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-party-flag-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nazi-party-flag-7.jpg.webp']",Nazi_Party_Flag_1.webp,"['Nazi_Party_Flag_2.webp', 'Nazi_Party_Flag_3.webp', 'Nazi_Party_Flag_4.webp', 'Nazi_Party_Flag_5.webp', 'Nazi_Party_Flag_6.webp', 'Nazi_Party_Flag_7.webp']"
https://www.adl.org/resources/hate-symbol/new-aryan-empire,New Aryan Empire,"['Hate on Display', 'New Aryan Empire']","['Hate Group Symbols/Logos', 'White Supremacist Prison Gang Symbols']",https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/new-aryan-empire-1.jpg.webp,"['Group Status: Active', 'The New Aryan Empire is an Arkansas-based white supremacist prison gang. Its most common symbols consist of its initials, NAE, as well as the numbers 2, 3, and 4 (in either Latin or Roman numeral forms). The numbers 2-3-4 correspond to the numbers of letters in the words of the phrase ""To The Dirt,"" which is the slogan of the New Aryan Empire.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/new-aryan-empire-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-07/0NAE-n4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-07/0NAE-n3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-07/0NAE-n2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-07/0NAE-n1.jpg.webp']",New_Aryan_Empire_1.webp,"['New_Aryan_Empire_2.webp', 'New_Aryan_Empire_3.webp', 'New_Aryan_Empire_4.webp', 'New_Aryan_Empire_5.webp', 'New_Aryan_Empire_6.webp']"
https://www.adl.org/resources/hate-symbol/new-black-panther-party,New Black Panther Party,"['Hate on Display', 'New Black Panther Party']",['Hate Group Symbols/Logos'],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/new-black-panther-party-1.jpg.webp,"['Group Status: Active', 'The New Black Panther Party for Self Defense (not related to the original Black Panther Party) is the most extreme organized racist and antisemitic African-American group in the United States.', 'The group\'s\xa0logo consists of a leaping panther (an image appropriated from the original Black Panthers) superimposed over the continent of Africa.\xa0 Above this image is the group\'s name; below it is the phrase ""Freedom or Death.""\xa0 The logo contains the colors red, green, and yellow, which are common ""Pan-African"" colors derived from the Ethiopian flag.']",['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/new-black-panther-party-2.jpg.webp'],New_Black_Panther_Party_1.webp,['New_Black_Panther_Party_2.webp']
https://www.adl.org/resources/hate-symbol/no-race-mixing,No Race Mixing,"['Hate on Display', 'No Race Mixing']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/anti-race-mixing-1.jpg.webp,"['White supremacists fear and hate the concept of multiracial couples, relationships or families, believing that such relationships ""pollute"" the ""pure"" White race. As a result, a fairly common white supremacist symbol depicts a multiracial couple or family, with a red circle/bar superimposed over the depiction, indicating that such relationships\xa0ought to be\xa0prohibited.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/anti-race-mixing-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/anti-race-mixing-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/anti-race-mixing-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/anti-race-mixing-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/anti-race-mixing-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/anti-race-mixing-7.jpg.webp']",No_Race_Mixing_1.webp,"['No_Race_Mixing_2.webp', 'No_Race_Mixing_3.webp', 'No_Race_Mixing_4.webp', 'No_Race_Mixing_5.webp', 'No_Race_Mixing_6.webp', 'No_Race_Mixing_7.webp']"
https://www.adl.org/resources/hate-symbol/non-silba-sed-anthar,Non Silba Sed Anthar,"['Hate on Display', 'Non Silba Sed Anthar']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/nssa-1.jpg.webp,"['Non Silba Sed Anthar is a Ku Klux Klan slogan intended to mean ""Not Self, But Others."" It looks like Latin but is a mix of Latin and Gothic. Occasionally it appears in acronym form as NSSA. The phrase is one of many phrases, codes and rituals developed by the Second Ku Klux Klan in the early 20th century. The Second Klan did not survive, but later Klan groups adopted many of its trappings. This is one of the more commonly used Klan slogans.']",['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/nssa-2.jpg.webp'],Non_Silba_Sed_Anthar_1.webp,['Non_Silba_Sed_Anthar_2.webp']
https://www.adl.org/resources/hate-symbol/noose,Noose,"['Hate on Display', 'Noose']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/noose-1.jpg.webp,"[""The hangman's noose has come to be one of the most powerful visual symbols directed against African Americans, comparable in the emotions that it evokes to that of the swastika for Jews. Its origins are connected to the history of lynching in America, particularly in the South after the Civil War, when violence or threat of violence replaced slavery as one of the main forms of social control that whites used on African Americans. The noose quickly became associated with the Ku Klux Klan."", ""In the early twentieth century, when the rise of the Second Ku Klux Klan coincided with the height of lynching incidents (most of the victims of which were African American), the noose became cemented as a key hate symbol targeting African Americans. The noose may appear as a drawing or rendering, but also quite common is the use of actual nooses to intimidate or harass African Americans (or sometimes other minorities) - for example, by leaving one at someone's home or at their workplace.""]","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/noose-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/noose-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/noose-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/noose-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/noose-6.jpg.webp']",Noose_1.webp,"['Noose_2.webp', 'Noose_3.webp', 'Noose_4.webp', 'Noose_5.webp', 'Noose_6.webp']"
https://www.adl.org/resources/hate-symbol/northwest-american-republic,Northwest American Republic,"['Hate on Display', 'Northwest American Republic']","['General Hate Symbols', 'Hate Group Symbols/Logos']",https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/northwest-1.jpg.webp,"['Group Status: Active', 'The ""Northwest American Republic"" is a fictional construct created by Harold Covington, a long-time fringe figure in the neo-Nazi movement.\xa0', 'The flag for this fictional nation was also used by Covington as a symbol for his own small group, the Northwest Front.\xa0', 'The ""Republic"" and its flag are based on the so-called ""Northwest Imperative,"" a longstanding call by some white supremacists, including Covington, for White people to move to the Pacific Northwest and establish their own country there.\xa0 Covington promoted this idea on the Internet and in various novels.', 'Covington, ostracized by most of the white supremacist movement, had few followers, but did have a significant Internet presence that could catch the attention of would-be white supremacists.', 'Covington died in 2018 but the Northwest Front has continued to be active, at least on-line, announcing in a July 2019 podcast that it was ""here to stay.""']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/northwest-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/northwest-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/northwest-4.jpg.webp']",Northwest_American_Republic_1.webp,"['Northwest_American_Republic_2.webp', 'Northwest_American_Republic_3.webp', 'Northwest_American_Republic_4.webp']"
https://www.adl.org/resources/hate-symbol/not-equal,Not Equal,"['Hate on Display', 'Not Equal']",['General Hate Symbols'],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/unequal-1.jpg.webp,"['ALTERNATE NAMES: Unequal, Not Equal To', 'Some white supremacists have adopted the mathematical sign ""≠"" (Not Equal or Not Equal To) as a white supremacist symbol. The use of this symbol is an attempt to claim that different races are not equal to each other (and to imply that the White race is superior).']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/unequal-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/unequal-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/unequal-4.jpg.webp']",Not_Equal_1.webp,"['Not_Equal_2.webp', 'Not_Equal_3.webp', 'Not_Equal_4.webp']"
https://www.adl.org/resources/hate-symbol/ofof,OFOF,"['Hate on Display', 'OFOF']",['Hate Acronyms/Abbreviations'],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/ofof-1.jpg.webp,"['OFOF is an acronym for the slogan ""One Front, One Family,"" utilized primarily by the white supremacist group Volksfront in the different countries where it is active.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/ofof-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/ofof-3.jpg.webp']",OFOF_1.webp,"['OFOF_2.webp', 'OFOF_3.webp']"
https://www.adl.org/resources/hate-symbol/orion,ORION,"['Hate on Display', 'ORION']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/orion-1.jpg.webp,"['""Our Race Is Our Nation"" or ""ORION"" is a racist slogan proclaiming that racial ties are paramount to all else, transcending national borders or boundaries. Within the United States, for example, a white supremacist might use it to suggest that he or she owes allegiance to his or her race, rather than to the United States itself. In an international context, white supremacists use it to suggest that all ""white"" people, from Europe or the United States or elsewhere, are one ""nation,"" opposed and superior to all other races.', 'A variety of different white supremacists use the slogan. Christian Identity adherents like it because it is compatible with their belief that white people are descended from the ancient tribes of the Kingdom of Israel, but Klan members, neo-Nazis, and other white supremacists also use it.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/orion-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/orion-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/orion-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/orion-5a.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/orion-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/2019-07/0ORION-n1.jpg.webp']",ORION_1.webp,"['ORION_2.webp', 'ORION_3.webp', 'ORION_4.webp', 'ORION_5.webp', 'ORION_6.webp', 'ORION_7.webp']"
https://www.adl.org/resources/hate-symbol/ohio-aryan-brotherhood,Ohio Aryan Brotherhood,"['Hate on Display', 'Ohio Aryan Brotherhood']","['Hate Group Symbols/Logos', 'White Supremacist Prison Gang Symbols']",https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/ohio-aryan-brotherhood-1.jpg.webp,"['Group Status: Active', 'The Ohio Aryan Brotherhood is a longstanding white supremacist prison gang based in the Ohio prison system. Despite its name, it is an independent group and has no connection to the ""original"" Aryan Brotherhood, based primarily in the California and federal prison systems.', 'Ohio Aryan Brotherhood members use a variety of generic Aryan Brotherhood symbols, sometimes with an Ohio reference. Some Odinist Ohio Aryan Brotherhood members have created specialized tattoos indicating an adherence both to Odinism and the Ohio Aryan Brotherhood.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/ohio-aryan-brotherhood-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/ohio-aryan-brotherhood-3.jpg.webp']",Ohio_Aryan_Brotherhood_1.webp,"['Ohio_Aryan_Brotherhood_2.webp', 'Ohio_Aryan_Brotherhood_3.webp']"
https://www.adl.org/resources/hate-symbol/okay-hand-gesture,Okay Hand Gesture,"['Hate on Display', 'Okay Hand Gesture']",['Racist Hand Signs'],https://www.adl.org/sites/default/files/styles/wide/public/2019-04/OkayLarge267x296.jpg.webp,"['Note: For reasons explained below, particular caution must be used when evaluating this symbol.', 'The “okay” hand gesture—in which the thumb and index finger touch while the other fingers of the hand are held outstretched—is an obvious and ancient gesture that has arisen in many cultures over the years with different meanings.', 'Today, in a usage that dates to at least as early as 17th century Great Britain, it most commonly signals understanding, consent, approval or well-being. Since the early 1800s, the gesture increasingly became associated with the word “okay” and its abbreviation “ok.”\xa0 The gesture is also important in the Hindu and Buddhist worlds, as well as in yoga, where it is known as mudra or vitarka mudra, a symbol of inner perfection.\xa0 The ""okay"" hand gesture also forms part of the basis for a number of words or concepts in American Sign Language. It appears in many other contexts as well.', 'Use of the okay symbol in most contexts is entirely innocuous and harmless.', 'In 2017, the “okay” hand gesture acquired a new and different significance thanks to a hoax by members of the website 4chan to falsely promote the gesture as a hate symbol, claiming that the gesture represented the letters “wp,” for “white power.” The “okay” gesture hoax was merely the latest in a series of similar 4chan hoaxes using various innocuous symbols; in each case, the hoaxers hoped that the media and liberals would overreact by condemning a common image as white supremacist.', 'In the case of the “okay” gesture, the hoax was so successful the symbol became a popular trolling tactic on the part of right-leaning individuals, who would often post photos to social media of themselves posing while making the “okay” gesture.', 'Ironically, some white supremacists themselves soon also participated in such trolling tactics, lending an actual credence to those who labeled the trolling gesture as racist in nature. By 2019, at least some white supremacists seem to have abandoned the ironic or satiric intent behind the original trolling campaign and used the symbol as a sincere expression of white supremacy, such as when Australian white supremacist Brenton Tarrant flashed the symbol during a March 2019 courtroom appearance soon after his arrest for allegedly murdering 50 people in a shooting spree at mosques in Christchurch, New Zealand.', 'The overwhelming usage of the “okay” hand gesture today is still its traditional purpose as a gesture signifying assent or approval. As a result, someone who uses the symbol cannot be assumed to be using the symbol in either a trolling or, especially, white supremacist context unless other contextual evidence exists to support the contention. Since 2017, many people have been falsely accused of being racist or white supremacist for using the “okay” gesture in its traditional and innocuous sense.', 'Other, similar-seeming hand gestures have also been mistakenly assumed to have white supremacist connotations as a result of the “okay” hoax. One of these is the so-called “Circle Game,” in which people attempt to trick each other into looking at an okay-like hand gesture made somewhere below the waist. Another is the hand sign of the Three Percenter movement, a wing of the anti-government extremist militia movement. Three Percenters, who are right-wing extremists but are not typically white supremacists, often make a hand gesture to symbolize their movement that uses the outstretched middle, ring, and pinky fingers to represent a Roman numeral “3.” This gesture, from certain angles, can often resemble an “okay” hand gesture and has been misinterpreted by some as a white supremacist symbol.', 'Because of the traditional meaning of the “okay” hand gesture, as well as other usages unrelated to white supremacy, particular care must be taken not to jump to conclusions about the intent behind someone who has used the gesture.']","[""https://www.adl.orgdata:image/svg+xml;charset=utf-8,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201%201'%2F%3E"", ""https://www.adl.orgdata:image/svg+xml;charset=utf-8,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201%201'%2F%3E"", ""https://www.adl.orgdata:image/svg+xml;charset=utf-8,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201%201'%2F%3E"", ""https://www.adl.orgdata:image/svg+xml;charset=utf-8,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201%201'%2F%3E"", ""https://www.adl.orgdata:image/svg+xml;charset=utf-8,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201%201'%2F%3E"", ""https://www.adl.orgdata:image/svg+xml;charset=utf-8,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201%201'%2F%3E""]",Okay_Hand_Gesture_1.webp,"['Okay_Hand_Gesture_2.webp', 'Okay_Hand_Gesture_3.webp', 'Okay_Hand_Gesture_4.webp', 'Okay_Hand_Gesture_5.webp', 'Okay_Hand_Gesture_6.webp', 'Okay_Hand_Gesture_7.webp']"
https://www.adl.org/resources/hate-symbol/oklahoma-aryan-brotherhood,Oklahoma Aryan Brotherhood,"['Hate on Display', 'Oklahoma Aryan Brotherhood']","['Hate Group Symbols/Logos', 'White Supremacist Prison Gang Symbols']",https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/oklahoma-aryan-brotherhood-1.jpg.webp,"['Group Status: Active', 'The Oklahoma Aryan Brotherhood is one of several white supremacist prison gangs in the Oklahoma prison system whose name derives from the unrelated ""original"" Aryan Brotherhood, which is based in the California and federal prison systems. Its patch is a shield on top of two lightning bolts and a sword, with a clover, a swastika, and SS bolts inside the shield.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/oklahoma-aryan-brotherhood-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/oklahoma-aryan-brotherhood-3.jpg.webp']",Oklahoma_Aryan_Brotherhood_1.webp,"['Oklahoma_Aryan_Brotherhood_2.webp', 'Oklahoma_Aryan_Brotherhood_3.webp']"
https://www.adl.org/resources/hate-symbol/othala-rune,Othala Rune,"['Hate on Display', 'Othala Rune']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/othala-1.jpg.webp,"['The othala rune is part of the runic alphabet system, a system of writing used (with many variations) across pre-Roman Europe. In the 20th century, Nazis in Germany adopted the othal rune, among many other similar symbols, as part of their attempt to reconstruct a mythic ""Aryan"" past. Nazi uses of the symbol included the divisional insignia of two Waffen SS divisions during World War II. Following World War II, white supremacists in Europe, North America, and elsewhere began using the othala rune. Today, it is commonly seen in tattoo form, on flags or banners, as part of group logos, and elsewhere.', 'However, because it is part of the runic alphabet, the symbol can also be found in non-extremist contexts as well, especially runic writing and runestones used by non-racist pagans. Consequently, care should be taken to evaluate the symbol in the context in which it appears.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/othala-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/othala-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/othala-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/othala-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/othala-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/othala-7.jpg.webp']",Othala_Rune_1.webp,"['Othala_Rune_2.webp', 'Othala_Rune_3.webp', 'Othala_Rune_4.webp', 'Othala_Rune_5.webp', 'Othala_Rune_6.webp', 'Othala_Rune_7.webp']"
https://www.adl.org/resources/hate-symbol/peni,PENI,"['Hate on Display', 'PENI']","['Hate Group Symbols/Logos', 'White Supremacist Prison Gang Symbols']",https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/peni-1.jpg.webp,"['Group Status: Active', 'Public Enemy Number 1 is a large white supremacist gang based in the prisons and on the streets of California. Its most common symbol is simply a shortened version of its own name, such as PENI or PEN1. Members may also refer to the gang as the Peni Death Squad or PDS, thus PDS is also a common tattoo. Members may also use a telephone touch pad code for PDS: the numbers 737.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/peni-2a.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/peni-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/peni-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/peni-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/peni-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/peni-7.jpg.webp']",PENI_1.webp,"['PENI_2.webp', 'PENI_3.webp', 'PENI_4.webp', 'PENI_5.webp', 'PENI_6.webp', 'PENI_7.webp']"
